,Dates,001702.OF,400032.OF,005847.OF,002340.OF,005609.OF,100026.OF,519915.OF,005739.OF,270007.OF,270005.OF,270022.OF,004851.OF,270028.OF,450003.OF,450004.OF,519133.OF,519003.OF,519002.OF,001445.OF,001694.OF,002980.OF,540008.OF,519069.OF,005267.OF,519714.OF,004075.OF,001951.OF,001667.OF,519171.OF,005094.OF,001410.OF,001475.OF,001018.OF,110015.OF,005106.OF,003940.OF,005543.OF,005794.OF,501022.SH,000339.OF,200012.OF,001869.OF,166006.SZ,005275.OF,166009.SZ,002685.OF,166019.OF,001173.OF,001980.OF,001000.OF,005241.OF,001990.OF,004812.OF,002621.OF,003095.OF
546,2020-12-9,2.7834296181485096,2.1713931230060366,1.9190968003240194,2.486088379705408,2.0367908309455656,1.967729052271091,2.6750972762645895,2.264633718892389,2.431213129515233,1.9372412848606408,2.2879729033902665,2.9452688379263874,2.7005263157894737,2.2705725812351787,2.317567567070425,2.880615196098165,2.340926900860613,3.019872530002798,2.57426597582038,3.098859602917343,2.6701877934272304,2.511290414232611,1.7827342528921573,2.1139296840231396,2.3857086140292023,2.7655073503047705,2.0763358778625927,2.448951048951048,2.2581560283687923,2.2712306993642133,2.7894330489922226,1.8340080971659896,2.2069970845481057,2.351175091001434,2.648517258142926,2.4799440980143617,2.3195927489446326,2.555590762369929,2.4865556978233037,2.551907908761459,2.340369187631435,2.361351279199116,2.266186328597336,2.2983105762554983,2.318495907548768,1.6907570667389122,2.3041260677308024,1.3543307086614191,1.532745164574139,2.3450064850843058,2.467153453966087,2.150126629502577,2.7145958986731076,2.4942630185348675,2.6108176225830113
547,2020-12-10,2.8025926447794807,2.1729883020205705,1.9232482786553275,2.5057283142389597,2.073008595988546,1.9699380188121576,2.685797665369648,2.2719943918682044,2.456560684745052,1.9602083026807142,2.280980321182772,2.996434765850843,2.738421052631579,2.2802294533923457,2.3301158306969016,2.886904752870967,2.3498489659457364,3.0147088822216093,2.59153713298791,3.1090812398703416,2.6866197183098595,2.543037369445923,1.7885633565245493,2.117378727191809,2.3960029318767457,2.810057368232343,2.0926935659760058,2.44055944055944,2.299290780141842,2.276226158038146,2.783098829923754,1.867746288798918,2.2128279883381934,2.353849310082108,2.6449927078269324,2.4920209716941253,2.331512292028814,2.574556402633254,2.4903969270166453,2.58537625239821,2.358828569203209,2.3925036707452785,2.2788852856710964,2.309187688035179,2.300823367260388,1.6983927390950937,2.296564888912856,1.3592519685039388,1.5377219771519015,2.368352788586251,2.4784855240696495,2.155833587049747,2.765018094089272,2.4889673433362796,2.6632229746267413
548,2020-12-11,2.772720867972379,2.1588089330024918,1.9238558120696654,2.492635024549925,2.0430945558739326,1.9532787285837572,2.679961089494161,2.245238929781512,2.4545281017694474,1.936974225999209,2.262799604894217,2.973887068799388,2.7189473684210523,2.256087268126792,2.31274130977138,2.8504253466420577,2.324198029640856,2.9820057912364017,2.562176165803109,3.0835271474878456,2.665492957746479,2.5271156487873996,1.7720475628994383,2.090565198041831,2.3895689863815264,2.7871997131588397,2.0567066521264965,2.413986013986013,2.285106382978721,2.2507947320617605,2.7387592737978386,1.8340080971659898,2.1873177842565608,2.331920697536607,2.6447496353913467,2.484368297422896,2.3253041966724695,2.5603612656614985,2.471190781049936,2.5556029275918433,2.3363190279616792,2.3592744530960386,2.2620932738814954,2.2953020134228206,2.2802525275657315,1.6983927390950937,2.26632017903365,1.3503937007874034,1.5257323832145642,2.360570687418936,2.4784855240696495,2.131491648799318,2.7531966224366786,2.4660194174757324,2.6494773109243672
549,2020-12-14,2.817810342398193,2.1761786600496382,1.9384366140137725,2.535188216039287,2.0945558739255086,1.9763808378902683,2.742217898832682,2.2708260310783923,2.5125166160611445,1.970089462848466,2.297762515931689,3.032279822701874,2.7489473684210517,2.274193909512275,2.338803084470862,2.8630044505821024,2.3331200947259796,3.0379452902595667,2.604490500863558,3.1048222285251232,2.698356807511737,2.5979432023367,1.7948782198042195,2.120382732532263,2.417878366781262,2.8396378630333468,2.133042529989092,2.4461538461538455,2.327659574468083,2.316643960036329,2.7672632747037036,1.8839406207827236,2.223032069970847,2.3736385465165446,2.688988818667963,2.527175437262355,2.358703749689604,2.602597621575705,2.473751600512164,2.616854970510908,2.360386322922346,2.4091182795698987,2.2960970903869367,2.321221939365889,2.319344185750634,1.690757066738912,2.301711572476273,1.3641732283464585,1.5402103834407828,2.413748378728923,2.518210037555481,2.150592495711839,2.8542822677925295,2.5030891438658474,2.7087554948192847
550,2020-12-15,2.8027335493870615,2.189294576391361,1.945018226002432,2.542553191489369,2.0971919770773715,1.9726992269884909,2.7461089494163398,2.2864820656618714,2.516581782012354,1.9987982362301338,2.300559546265617,3.076700713046835,2.7726315789473674,2.283850781669442,2.357142852842912,2.8743256489309226,2.342042159811103,3.0465513675690836,2.61139896373057,3.1133402593192887,2.733568075117371,2.642041556027619,1.800221565811824,2.140186915887848,2.423025521492373,2.886787378988886,2.1668484187568127,2.4559440559440553,2.358865248226948,2.3273160762942764,2.7720139427794943,1.8920377867746265,2.2252186588921297,2.3838005883348803,2.681453573164803,2.5361434136037153,2.366525949838598,2.6376200573370134,2.4711907810499363,2.655865842393236,2.371757925072046,2.4402706711160613,2.306906945284156,2.3285119185373775,2.333764978795587,1.6930009301905509,2.2995512349007767,1.3690944881889782,1.5417939147155253,2.4319066147859916,2.5245609764424732,2.1621228880789065,2.90012062726177,2.512797881729925,2.7414014522313757
551,2020-12-16,2.808369733690288,2.212867777383917,1.952511138112598,2.547463175122757,2.095014326647572,1.9786818456017365,2.7704280155641996,2.293375394321761,2.5450380064914664,2.003071169160431,2.3089506500127497,3.1052225862401284,2.752105263157894,2.298336094777829,2.3677606148875308,2.8743256489309226,2.342042159811103,3.0611816982975237,2.6303972366148525,3.1218582901134537,2.7441314553990606,2.6500506726854343,1.8109082558045428,2.1525367156208257,2.45648206502854,2.91394765148799,2.1701199563794953,2.4615384615384612,2.373049645390069,2.3117620345140764,2.7450935004151855,1.8704453441295523,2.236151603498544,2.3982413781427194,2.6917841516771994,2.560536307562313,2.3911100074497234,2.650069898067529,2.4711907810499363,2.6624742414552696,2.372381026559701,2.4641541713014528,2.3181366006650506,2.3410090256885,2.3411874469889713,1.716561582227036,2.3064134814495256,1.37204724409449,1.5475624929306595,2.4578469520103754,2.55021379310345,2.157580617495716,2.9255729794933742,2.5030891438658474,2.7663154768703575
552,2020-12-17,2.8171058193602896,2.2399858206309924,1.9703321182665063,2.5793780687397785,2.069684813753589,1.998010302836068,2.7782101167315147,2.315807921486149,2.590113611140194,2.0189611415380564,2.346710591384149,3.161206398149938,2.7447368421052625,2.3132268452896936,2.378378376932149,2.9007417720077964,2.3621168078823307,3.09904843706392,2.6433506044905006,3.1482641815235026,2.7535211267605626,2.688069817666847,1.8249952572607357,2.161103693813972,2.4912253909234945,2.9718537110075314,2.1832061068702258,2.485314685314685,2.415602836879431,2.3427565849227956,2.767263274703703,1.856950067476381,2.2405247813411098,2.4335410987894646,2.6841273699562467,2.5916252809463436,2.421653836602939,2.6759004034826916,2.5083226632522413,2.694734598166703,2.385933483916193,2.4869992584353056,2.332619709794434,2.357556121268227,2.359708269720099,1.716561582227036,2.3222983121225194,1.3779527559055138,1.5602307431286007,2.4773022049286633,2.5845835893934237,2.180874335334481,2.922436670687584,2.510150044130631,2.821298147997061
553,2020-12-18,2.8209102437649674,2.2461892945764017,1.975293641150265,2.56382978723405,2.0683094555874,1.9916595231326446,2.7626459143968845,2.3146395606963375,2.5542444246675737,1.9858459046887997,2.346710591384149,3.1341298901522507,2.7336842105263153,2.299957859009647,2.378378376932149,2.8957101208262195,2.358771034290259,3.11539998604522,2.6321243523316062,3.152523200972449,2.7406103286384966,2.7670029828288225,1.8128512903486738,2.161437472185134,2.4719235460125155,2.939584080315527,2.232279171210466,2.474125874125874,2.397163120567374,2.4071298819255205,2.7775563825771843,1.8609986504723328,2.2470845481049584,2.43193656564801,2.667719980554205,2.5838530376003357,2.4165631984107363,2.6957968677001474,2.494238156209988,2.681588858097066,2.3835189656515308,2.494268149796077,2.337762258162028,2.364730386484612,2.3546185793044927,1.7131957735031127,2.3177870200603965,1.3730314960629943,1.5542359461599322,2.496757457846951,2.598157163992263,2.1825048885077227,2.96779252110978,2.4801412180053,2.804975165211714
554,2020-12-21,2.9264477948428884,2.3135412974122755,2.013973268529771,2.6153846153846234,2.1582808022922713,2.0267268678699324,2.8054474708171178,2.337072087860726,2.6038634593236303,2.0325811169132417,2.3886660846291146,3.187704760069383,2.8052631578947365,2.3471364823082963,2.4440154440929187,2.9409949046159394,2.3855372295456294,3.169618273792918,2.6666666666666665,3.215556628849272,2.822769953051642,2.8868501593202374,1.827424049429654,2.177458834000888,2.479644282291843,2.998207242739335,2.334787350054522,2.5062937062937065,2.4496453900709203,2.5127157129881907,2.8583177172189895,1.9581646423751669,2.3112244897959204,2.473654410395323,2.7192513368983957,2.6424438107308803,2.464986342190225,2.785738214058185,2.522407170294495,2.741561856036382,2.4389749980528084,2.5628034111976343,2.3994728839177717,2.4223559361258986,2.3864998388464778,1.7210493181612903,2.329732409404659,1.3868110236220497,1.5725596651962404,2.5979247730220485,2.664904301809493,2.2170960656089234,3.1335343787696113,2.5198587819947087,2.8625351472627867
555,2020-12-22,2.8762857545441705,2.2951081176887733,2.0003037667071704,2.568739770867438,2.1189684813753655,1.9987466250164239,2.8025291828793746,2.2959457880593472,2.6097220919275457,2.007344102090728,2.349507621718077,3.1628444787049586,2.764210526315789,2.311752517270627,2.41505791367625,2.8843889320829588,2.3442726777120835,3.11367876779236,2.651986183074266,3.184039910858997,2.78169014084507,2.825961612674813,1.810422496157265,2.1376279483756098,2.483504654644167,2.9699713158838312,2.2868047982551767,2.475524475524476,2.4269503546099274,2.4760445049954565,2.7870577187287653,1.9244264507422382,2.2827988338192444,2.4731195674257127,2.689961108410306,2.636106438529782,2.4562950086913427,2.7325646103206607,2.4673495518565947,2.708875150998366,2.4257340914401437,2.5368430849091657,2.3850947324667437,2.4107845406156003,2.3335529092451206,1.712073837261805,2.2687346688955996,1.3740157480314983,1.5374957583983668,2.560311284046692,2.6474703425514985,2.1712074399656984,3.0841978287092973,2.483671668137692,2.8410575426287
556,2020-12-23,2.976187121318864,2.3293158454448886,2.0536654515998394,2.597381342062201,2.2217765042980018,2.0059257662748897,2.8132295719844334,2.3071620516415416,2.6256241021882514,2.0166911445356166,2.3802749808819823,3.1599537483137463,2.8621052631578943,2.3250215035506736,2.45173745042035,2.918352517523859,2.3721541319179438,3.167897055540057,2.7141623488773745,3.239407115072935,2.808685446009389,2.9142548238626342,1.8254810148855234,2.1807966177125033,2.4770707007236266,2.9632484761563305,2.3293347873500516,2.4853146853146857,2.4269503546099274,2.504314259763849,2.840898603457383,2.0269905533063404,2.3134110787172033,2.5041405316177046,2.699927078269324,2.6547598310097142,2.479761609138326,2.775150031853895,2.482714468629962,2.7190364527819235,2.4450502375574428,2.5825332591768713,2.4143757935308305,2.4404073131219643,2.355113409669209,1.7423660977151598,2.284492418032787,1.3877952755905536,1.5542359461599324,2.6108949416342404,2.670134482758622,2.189027133361925,3.1840772014475367,2.4766107678729083,2.846212164477439
557,2020-12-24,2.9626602789911196,2.3330379298121344,2.0430336168489283,2.5965630114566367,2.2334670487106094,2.0165103985153574,2.7918287937743167,2.3096156093001468,2.6241893309601076,1.9854453175032292,2.3914631149630425,3.1760454808248277,2.841052631578947,2.3161755110730975,2.4372586852120155,2.8881626584621927,2.355425257438788,3.1429394362266327,2.721934369602763,3.235999902755269,2.7946009389671356,2.8844377765976312,1.8245094976134582,2.1734534935469494,2.4564820650285397,2.983148081749733,2.316248636859321,2.478321678321679,2.436879432624112,2.486716621253404,2.8211041594323207,2.0391363022941946,2.3126822157434423,2.491304270718695,2.6781720952843946,2.629290781580057,2.4603923516265302,2.7438509131450397,2.4635083226632526,2.730121509273077,2.439598099540463,2.581494846125332,2.4024114873035027,2.426868780374915,2.357234113655638,1.7468538426803906,2.277820793787748,1.3887795275590578,1.549372242958937,2.594033722438391,2.659923170592923,2.169809819897088,3.1482509047044727,2.42365401588703,2.868548878192051
558,2020-12-25,3.0131041285049984,2.3814250265863284,2.0506277845281504,2.6292962356792224,2.2741547277937038,2.0291199149560875,2.7821011673151723,2.333917513728234,2.6488195058109087,2.026171715304645,2.448802294162635,3.236654461360577,2.885263157894737,2.3353418240473163,2.4681467172105425,2.925899979887886,2.3799609380525775,3.1833879988836244,2.7512953367875648,3.282849068071314,2.821596244131455,3.0341020003540486,1.845882877598896,2.2162883845126813,2.4654895920919753,3.0527967013266424,2.402399127589964,2.5146853146853156,2.4865248226950336,2.527815622161669,2.8717779421755836,2.0553306342780004,2.35787172011662,2.5217903877084518,2.692877977637336,2.6547598310097147,2.483113980630752,2.7764299214270527,2.4724711907810506,2.796347616002275,2.485396058883091,2.631338672599192,2.4347361018742406,2.4569544087016912,2.389468825275655,1.749097715163006,2.295929497411562,1.401574803149609,1.5687139463861512,2.64461738002594,2.7178288039148755,2.199159905660381,3.225814234016897,2.4086496028243642,2.9218133311577037
559,2020-12-28,2.981259687191768,2.3966678482807633,2.048096395301743,2.6268412438625286,2.272550143266483,2.049460816086265,2.805447470817118,2.340226661993219,2.6799061250130864,2.054880488686313,2.4641859673719133,3.2225862401233445,2.8642105263157895,2.341239155614124,2.47972972670169,2.918352517523859,2.3732693876090347,3.2006001535026587,2.7633851468048363,3.2879598865478137,2.8086854460093895,3.022908541334753,1.8541407754226966,2.244659546061413,2.5028064995551462,3.037916816063107,2.379498364231185,2.5328671328671337,2.4709219858156013,2.545072661217073,2.870194383634027,2.0364372469635605,2.354227405247815,2.547462909506471,2.751336898395722,2.6656409716941254,2.481624037745229,2.7441999681461016,2.4967989756722155,2.775101257727565,2.492639613677078,2.6323770856507305,2.4374648050181342,2.451747280722057,2.3842377565733646,1.7300248080917517,2.301965730155307,1.402559055118113,1.5699581495305919,2.645914396887159,2.731277853647435,2.1985775621783916,3.2200241254523614,2.3954104148278947,2.906349457452882
560,2020-12-29,2.9391292095251482,2.3580290677064983,2.0421223167274216,2.6014729950900244,2.2385100286533026,2.0303164393970223,2.7937743190661455,2.3248042995677016,2.66460193696995,2.0243023077009283,2.423628995666586,3.1948352283677077,2.806842105263158,2.33829048983072,2.444980691539447,2.883131016886175,2.343157418761593,3.1343333589171154,2.7063903281519863,3.262405794165318,2.7934272300469485,2.8794200212427015,1.8512262236065005,2.2443257676902513,2.4976593448440347,3.015955539619937,2.2660850599781863,2.495104895104896,2.4444241560283673,2.4699137148047208,2.813186381822296,2.0040485829959493,2.3053935860058323,2.5191161686277783,2.712809917355372,2.651292209547949,2.472311894710712,2.7282595243151393,2.459667093469911,2.7280608256945937,2.4578238180543663,2.564880237300712,2.4156351949818586,2.4343901874566094,2.359213439355383,1.7412441614738523,2.2943410159620368,1.3897637795275617,1.5507295554801452,2.57976653696498,2.6966589962444534,2.1818060784734175,3.103136308805799,2.4086496028243642,2.8874491637431654
561,2020-12-30,3.0256446385796782,2.4216589861751268,2.09194005670312,2.650572831423904,2.302120343839549,2.062346456038201,2.8424124513618656,2.348171515363939,2.725938236833838,2.0968086502575947,2.462787458577624,3.2380998265561836,2.849473684210526,2.369251461065919,2.47972972670169,2.9158366967358504,2.3676930993753826,3.1747819215741067,2.7521588946459414,3.3237356158833076,2.866197183098592,2.9649148610373555,1.8798859841436735,2.2746995994659525,2.542696988586533,3.0669594836859106,2.3347873500545226,2.5328671328671337,2.4957636879432608,2.5029518619436857,2.875736830980596,2.055330634278,2.3527696793002932,2.5533461948700538,2.743801652892562,2.7145463286860987,2.537869381673712,2.8289054045444875,2.4929577464788735,2.7704824841895843,2.502219799049771,2.6271850203930365,2.460763716747276,2.48171719509373,2.395194728583543,1.7704144947168756,2.3294147163503025,1.4094488188976404,1.5808166497002558,2.6511024643320353,2.7763570729486755,2.2136020047169853,3.194330518697235,2.421888790820834,2.9261088520845213
562,2020-12-31,3.105960264900659,2.4739454094292923,2.1175577156743635,2.6939443535188308,2.380057306590266,2.087289370795601,2.892996108949414,2.3873116018226375,2.7793833211182064,2.1296568282454196,2.5201266250318684,3.2709577953362956,2.9105263157894736,2.4105327576703957,2.5347490318178405,2.9711847636776065,2.4078423922584378,3.2384668922690554,2.8229706390328158,3.401249700162076,2.929577464788733,3.039602230483275,1.914374848313239,2.3114152202937226,2.5838742684020275,3.099229114377915,2.3991275899672817,2.574825174825176,2.51894929078014,2.558128973660307,2.9216599380991886,2.133603238866394,2.422011661807582,2.5907852916278626,2.7733349538162373,2.7659627207435555,2.5785944872113333,2.8683492779783375,2.5403329065300895,2.8061536275136807,2.548407196822183,2.663529477196893,2.497076428355498,2.5181670909511706,2.4334381085665795,1.7883654655468222,2.3447912262726494,1.431102362204727,1.6111299626739013,2.697795071335926,2.8228061113007867,2.2558801029159565,3.256453558504232,2.4695498676081247,2.96047301949906
563,2021-1-4,3.2455967310131,2.559376107763217,2.2077764277035254,2.74304418985271,2.538796561604593,2.1255781241740865,2.950389105058363,2.4218950812010696,2.8079591037587677,2.1709173437696982,2.55508953606934,3.2562150703411135,2.98,2.4562370480773423,2.614864864186944,3.03408028337783,2.452452717684055,3.3159215880547097,2.912780656303973,3.494096231766614,3.012910798122067,3.2040302354399044,1.9226327461370398,2.3001780151312836,2.6147572303699786,3.073861599139478,2.5877862595419816,2.6293706293706305,2.5106687234042537,2.6364668483197073,3.0301334943760816,2.2712550607287425,2.532069970845483,2.634642516718864,2.872994652406417,2.824194778200252,2.639806307424892,2.9941275323847933,2.560819462227913,2.815462232644072,2.6270737596386016,2.7279110863922957,2.566868205864567,2.5845869011802844,2.4756401357082245,1.807438372618077,2.343583978645384,1.4458661417322862,1.6478905101232846,2.8132295719844347,2.931394730852397,2.309572126929678,3.459227985524739,2.5075022065313375,2.9304043730113385
564,2021-1-5,3.321685219106661,2.621588089330038,2.219522073714056,2.788052373158766,2.562636103151871,2.160921590626865,3.0457198443579734,2.4478326907348933,2.9085123756674682,2.1787955635832885,2.5900524471068116,3.3163422624783263,2.9873684210526315,2.5078386651784617,2.659266407258476,3.071817604803523,2.4781036572483344,3.3400186017304008,2.968911917098446,3.545204416531606,3.0375586854460104,3.1922578066914538,1.9610076793948665,2.303627058299953,2.6958249992168604,3.122266045177485,2.635768811341327,2.6671328671328682,2.5553837872340406,2.6531562216167104,3.0736812712312185,2.284750337381914,2.5670553935860076,2.7234266528400863,2.9631745260087508,2.9108852049007172,2.7105785944872216,2.9973854321511975,2.5659411011523687,2.8360690684289085,2.66025391385622,2.759063477938458,2.6293134824667432,2.644642443878734,2.5008765224766725,1.8220235347241005,2.355021058024159,1.4744094488189006,1.6670059947969638,2.8897535667963674,3.029273927392741,2.33379758790738,3.496501809408937,2.520741394527807,2.9836688341355937
565,2021-1-6,3.309285613639562,2.635058489897213,2.223268529769139,2.808510638297882,2.609283667621785,2.1881655113000176,3.066147859922176,2.4792615959808333,2.9329034237252634,2.178929094120581,2.6040376115218,3.3661591828868827,2.9705263157894737,2.53879963641366,2.6756756740486685,3.074333425591532,2.4825646897908964,3.309897334635787,2.964594127806563,3.5682031037277158,3.043427230046949,3.226899628252792,1.979466507564109,2.3342234089897618,2.7202740072642713,3.1638580136249574,2.6106870229007604,2.7020979020979032,2.5934744113475157,2.691076294277927,3.03646771344455,2.2941970310391335,2.564139941690964,2.7571218361127516,3.0026737967914445,2.9377891339247983,2.739259995033534,2.9821431089403245,2.5697823303457104,2.8882256803808732,2.677778643196511,2.772562847608462,2.6356104897218824,2.652858134691046,2.5003110008481735,1.838852569312739,2.3730662208800695,1.4891732283464596,1.670173057346449,2.8923476005188054,3.0524361784454324,2.3299541273584947,3.4667068757539306,2.5163283318623173,3.0386515052622967
566,2021-1-7,3.380019726645058,2.708082240340319,2.224686107735927,2.863338788870714,2.65914040114614,2.2318846434521973,3.107976653696495,2.528099076994971,2.980848560360171,2.1926825978199056,2.654384208513898,3.4111582193100856,3.0178947368421047,2.5830295939289054,2.7413127412094376,3.09068626551637,2.4948325284680912,3.350345897292778,3.0449050086355784,3.658494230145868,3.0657276995305174,3.3250353513896305,2.032414199902916,2.4046506453048493,2.7601644962956584,3.212889924704197,2.689203925845144,2.735664335664337,2.633221148936168,2.7671435059037224,3.0459690495961316,2.337381916329282,2.6122448979591857,2.8250470498603177,3.0489790957705405,2.998890933671313,2.785696548298992,2.988077139520066,2.5825864276568495,2.940453350387268,2.7442947270036613,2.828637152391554,2.687560761789597,2.701573709789403,2.516499045801524,1.8332428881062008,2.3956862165660056,1.5206692913385857,1.7070467141726002,2.9792477302204916,3.1222965175827944,2.3452115137221314,3.5785283474065244,2.488084730803182,3.0755929836012053
567,2021-1-8,3.333662110751018,2.6595179014533987,2.241899554475498,2.8240589198036106,2.580515759312329,2.216145755949241,3.061284046692604,2.5108073373057547,2.912218856664223,2.1659767625792465,2.654384208513898,3.390248602813651,2.983157894736842,2.577132267234733,2.713320464928098,3.083138803152343,2.4914867548760196,3.272891201507124,2.989637305699482,3.6303847244732586,3.0363849765258224,3.2985956363958264,2.018812958094001,2.4382510013351117,2.71512684412784,3.1819648619576926,2.640130861504904,2.7146853146853163,2.6034110921985794,2.705722070844685,3.050719710123043,2.238866396761131,2.5816326530612264,2.7779807584864074,2.9755712202236277,2.9505834389522594,2.74981375713932,2.9830739328944555,2.5697823303457104,2.8925602217011317,2.6703793130306104,2.7891774564330816,2.6581747506045907,2.6740337884748926,2.5364336726038985,1.8534377314187627,2.4072503720880074,1.5147637795275621,1.6916638389322427,2.923476005188066,3.0953984181176755,2.33123528087479,3.484077201447537,2.5057369814651413,3.0541153789671185
568,2021-1-11,3.300549527969561,2.6171570365118884,2.237545565006077,2.8191489361702224,2.5138108882521566,2.2027999155324403,3.0447470817120594,2.4969038439069933,2.8706106062192434,2.157430896718653,2.6278123884782114,3.392850260165742,2.944210526315789,2.577132267234733,2.696911198137906,3.071817604803523,2.4836448482681153,3.2281395967066775,2.9404145077720205,3.5877945705024326,2.9953051643192494,3.180967861568423,2.019298717741279,2.465175789942143,2.684243890585209,3.1781104338472588,2.5376226826608477,2.707692307692309,2.5984427517730473,2.6457765667574917,3.0182568279610438,2.2064777327935197,2.565597667638486,2.750168860577324,2.9168692270296557,2.9211684833122087,2.7282095852992403,2.9749291887874265,2.567221510883482,2.848788460171962,2.625516005919464,2.7237574341861404,2.6496737983675898,2.671025225642215,2.538271615776078,1.8568035401426861,2.400261044003452,1.5216535433070897,1.6748105417939099,2.8664072632944215,3.04122863320815,2.31492967409949,3.3997587454764875,2.5057369814651413,3.059270000815858
569,2021-1-12,3.409609694236998,2.686990428925926,2.263973268529771,2.9050736497545104,2.587163323782243,2.26244201393695,3.110894941634238,2.5452739806052054,2.945218500680556,2.2012284658936516,2.7103248661738526,3.4453651956060964,3.0184210526315787,2.6611691884627535,2.7702702716261065,3.153581794822152,2.5396584892461727,3.312479158526382,3.028497409326425,3.6891591410048634,3.045774647887325,3.2654012568596253,2.078075513712478,2.515131286159322,2.7382890698164637,3.2181785586231637,2.611777535441655,2.7538461538461556,2.6249405815602813,2.7050408719346035,3.073681271231218,2.246963562753034,2.6341107871720135,2.844836286294754,2.972654350996598,2.9912382594000837,2.7955053389620175,3.011929634741982,2.6133162612035847,2.9058480778796296,2.7041825687358836,2.7912542825361593,2.7185210247883878,2.7350150428141657,2.592985801526714,1.8747545109726327,2.4465176660914594,1.5570866141732316,1.7186969799796354,2.9195849546044084,3.1053606805508154,2.3687381646655274,3.4568154402895153,2.5728155339805876,3.0953523782328443
570,2021-1-13,3.3611385092292485,2.652073732718907,2.2597205346294063,2.876432078559748,2.5502578796561686,2.245046401528194,3.0865758754863784,2.5238929781516477,2.896077730080619,2.131926823034708,2.673963433596743,3.4116400077086206,3.020526315789473,2.6479002021827074,2.760617757028016,3.1586134363981695,2.545259852040219,3.28493970834497,3.006908462867012,3.6968253646677485,2.997652582159625,3.175467622588073,2.0533018222635664,2.520360480640852,2.726707961184812,3.166009322337757,2.551799345692473,2.7216783216783234,2.5835377304964515,2.611376021798364,3.076848380765452,2.1943319838056654,2.5918367346938793,2.8370862016422524,2.9496840058337392,2.956083802281368,2.7709212813508923,2.969576916542789,2.5966709346991035,2.8779933205428856,2.6600202507983495,2.7902158694846206,2.6896597642079767,2.7045822726220807,2.5657700890585207,1.8523157951774551,2.428599579378776,1.5393700787401607,1.7018436828413026,2.8806744487678326,3.05455315807443,2.357091305746145,3.4004825090470545,2.5957634598411348,3.0558335889695663
571,2021-1-14,3.2982950542482707,2.5717830556540364,2.2516200891049025,2.8330605564648215,2.4356446991404095,2.216237795323928,3.009727626459141,2.490828367799971,2.8483717202387178,2.1151021479618,2.6431960744328378,3.3713624975910643,2.966315789473684,2.597772913100654,2.7055984519118654,3.118360294184467,2.5194935786244486,3.2031819773932533,2.913644214162349,3.609941450567262,2.9518779342723014,3.091323712161449,2.0061832335571514,2.482198486871382,2.6623684556806935,3.1265686626030846,2.501635768811339,2.7076923076923096,2.5338543120567354,2.4671889191643945,3.056262157469612,2.103913630229417,2.5298833819242,2.7673354016761134,2.842853670393778,2.898330038022813,2.724608889992561,2.951193045232532,2.585147247119078,2.822994386413702,2.5852480722797733,2.743487282165377,2.622281831922608,2.6514695672298103,2.5328284732824393,1.853437731418763,2.434953510569457,1.5147637795275621,1.6661011197828253,2.8041504539559,3.016572049618757,2.3240142259862817,3.3107358262967526,2.5745807590467833,3.0111601696989454
572,2021-1-15,3.315344511765531,2.5875576036866486,2.2465573106520877,2.8518821603928086,2.445042979942702,2.224337341103553,2.9815175097276234,2.515130272228058,2.819078546749031,2.1483509131351965,2.6655723425949587,3.372326074388135,2.964210526315789,2.6036702446674624,2.70173744874815,3.124649850957269,2.5273354884917527,3.199739540887532,2.900690846286701,3.5801283468395475,2.973004694835681,3.15944940697469,2.0076405104764947,2.4913217623497976,2.637919447633282,3.1348153460021524,2.5376226826608477,2.704895104895107,2.5454471063829764,2.482175295186193,3.0040048237336716,2.1012145748987825,2.5553935860058328,2.7590317319901745,2.8196402527953333,2.8648495986480773,2.6912093369754264,2.966086313442343,2.615877080665813,2.8227812122504106,2.587351039800608,2.754909825732303,2.6277392382103955,2.656329553344136,2.5380595462256115,1.8624132123182484,2.4842600194132882,1.517716535433074,1.6665535572898944,2.8171206225680923,3.005987140093322,2.329255317324189,3.334620024125462,2.5728155339805876,3.012878379701393
573,2021-1-18,3.4234183457799032,2.6244239631336534,2.2972863507492933,2.935351882160403,2.478280802292272,2.283059036782618,2.986381322957195,2.5684075242434807,2.827567595016228,2.175724394422859,2.6879485980117317,3.4046058970900046,3.011578947368421,2.644951536399304,2.7471042459550112,3.212703588143141,2.5889504922638555,3.2763336310354525,2.9326424870466323,3.6576424230145883,3.0211267605633805,3.18328374933617,2.0294996480867202,2.54138851802403,2.643066610769714,3.155432054499822,2.593238822246453,2.7146853146853167,2.5669765957446784,2.5278156221616697,3.1116866007397865,2.1619433198380538,2.6064139941690985,2.782835579446367,2.837870685464269,2.870469531051964,2.7017630990812123,3.0485810256954755,2.6696542893725987,2.8597314005542547,2.6417945322844467,2.809945717463857,2.6552361472188597,2.693820874797503,2.589168532654788,1.9129003251151417,2.556758369283866,1.546259842519688,1.7007125890736292,2.8664072632944215,3.0477041083418714,2.3780556496569507,3.369240048250915,2.61518093556929,3.0463798890429943
