,Dates,801950.SI,801780.SI,801710.SI,801110.SI,801790.SI,801010.SI,801020.SI,801180.SI,801760.SI,801200.SI,801740.SI,801230.SI,801960.SI,801050.SI,801030.SI,801770.SI,801150.SI,801080.SI,801730.SI,801210.SI,801130.SI,801140.SI,801120.SI,801040.SI,801890.SI,801970.SI,801170.SI,801160.SI,801980.SI,801750.SI,801720.SI,801880.SI
31,2002-4-26,1.0149337573782962,1.008616115067728,1.0235100723294877,1.0154487853805318,1.0171078041576735,1.0131119785542961,1.012468699176498,1.0190750829351432,1.0135468478304823,1.0217973591812048,1.0225928782619873,1.0205236889427134,1.0120475850788642,1.016116436534022,1.016459586497058,1.016896186440678,1.0131421744324969,1.0230939022374346,1.0153854517777536,1.017733586958993,1.017008823464695,1.0180767174552259,1.0131521540816892,1.011096610668135,1.0153507649797882,1.0137575093763482,1.0134381379498802,1.013560194642353,1.0205754556580449,1.015998437906795,1.020344452294121,1.0192171915957249
32,2002-4-29,1.0167150605846438,1.0109931189167487,1.0224152129094806,1.026536733440139,1.0096720872051466,1.0187078145744553,1.0075854156042836,1.0177772800238922,1.0232604532397065,1.0195489068601826,1.0131368050535843,1.0175397588845037,1.0124310277313018,1.0127190574722351,1.0165164315453332,1.016719620813584,1.014934619058992,1.02065275243309,1.0186539594153237,1.0203435771037954,1.0160320207702294,1.0185270274705438,1.0119479177269204,1.0125490547174598,1.0164289673940432,1.0196031888945276,1.009786349865973,1.0125676926732154,1.0193316807777741,1.0163102666273751,1.0146336442826802,1.020136793241554
33,2002-4-30,0.9954690876199728,1.0310869475904192,1.0086541262759838,1.0036728467495892,1.001681378730559,1.0070814042506653,1.002309103561713,0.9965668006690337,1.0031582641244587,0.9977229372601356,1.0052734435586437,0.9990811422109133,1.0013642660740782,1.0016845827321932,0.9987911371264055,0.9974590163934426,1.0031032834503806,0.9992177969810687,1.0030590684032925,0.9918044152526911,0.9990843465854645,1.003028984806741,1.003218643372767,1.0021368151139143,0.9999008379195795,1.0027856047652306,1.0028901734104048,1.0044339080692273,1.0209310404724683,0.9953480749350747,1.000064551230623,1.0088198563846393
34,2002-5-8,0.9883477339076737,0.9964006322136777,0.9921733417905039,0.988367063004922,0.9878746383373457,0.9965973158613949,0.9900842616846026,0.989510335080384,0.9881452114427861,0.9880597014925373,0.9984571234609807,0.9906349487088787,0.9933916218968362,0.995512559006935,0.991320688611788,0.9929123181855535,0.9917013056514695,0.9924421042821864,0.9887757026976043,0.9896690262100631,0.9911263623058669,0.9890530881053732,0.9970770381681743,0.9921032895607547,0.9899836366341053,0.9919706042460533,0.9908767698283423,0.992419909618901,0.9851049843393527,0.985345712005877,0.9886120537031574,0.9966731141199227
35,2002-5-9,0.9984762845176888,1.013009864036257,1.000119867118737,1.012243014975514,0.9986138436773387,1.001116912599319,0.9945430436556506,1.0032360533539646,0.9954372025331393,1.00379364411641,1.004481255987885,1.0024370430544274,1.0002615691320147,1.0011540970445079,1.001317311399563,1.01019014711055,0.9991203104786546,0.9986572013446766,1.0001589875671721,0.9991003583696412,0.9998064585498728,0.9984490080960152,1.000518238915875,0.9994663978893071,1.0012271475081393,1.0065852654685141,0.9988777453746513,1.0001217532467532,1.001185438730089,0.9991259190703892,1.0005689608536277,1.0003027480204936
36,2002-5-10,0.9925232529391204,0.9820253697563028,0.9930999058299802,0.9894943498533416,0.9861191958088926,0.9940407082214644,0.9948528280600994,0.9891218911744206,0.9964041569526219,0.9902317111268581,0.9988616085163989,0.9950309010276595,0.9915895710681244,0.9943531141406041,0.9911358896197658,0.9908036089178367,0.9940661161916601,0.9925153501142443,0.9924121998262012,0.9904001428815943,0.9910451827528356,0.9929893620482124,0.9985543211880852,0.9938899599584754,0.9952975312038821,0.9901466379109911,0.9938839614206932,0.9908452704622001,0.9968321179330354,1.0061496500617537,0.9932695713779667,0.9886853071962378
37,2002-5-13,0.9845387390482735,0.984295859573898,0.9910118041906602,0.9914731794883908,0.98324478953821,0.9938681096075408,0.9878225572629749,0.9921733850109827,0.9833835659898478,0.992066728737525,0.9887571230555984,0.9912024772678457,0.9914897256612568,0.9854413790785981,0.9917040993889361,0.9831936247403074,0.9908897390475907,0.9858272938278623,0.9947568502658949,0.9909457723143508,0.9921073002047328,0.9959539371304077,0.9948824749930321,0.9891745501208631,0.9955014953130105,0.9867044534412955,0.9913386829703221,0.9851581249436878,0.9871230118150497,0.9921105797509143,0.9887472783241985,0.9893014968485334
38,2002-5-14,0.9977316349677193,0.9895722725911404,0.9996114635645608,0.9889103297122166,0.994804655029094,0.9948677457560204,0.9963995695137462,0.9962447203185565,0.9998386901641327,0.9975645321419708,0.9951401869158878,0.9979865105234169,0.9935732925014559,0.9969906993001032,0.9957398188198808,0.99961102992967,0.9957560279426125,0.9931192880961763,0.9988943159250712,0.9935927571617051,0.9964634164126646,0.9989555921052632,0.9950506992054661,0.996530527586077,0.9941179440573564,0.9930574931477621,0.996442567133496,0.9850176678445229,0.9941508817505915,1.0017141605124438,1.0029045209913339,0.9959377330646312
39,2002-5-15,0.991780342777195,0.9851015242392561,0.9890181290790427,0.9859192252562604,0.9930831186314789,0.9884182355112588,0.9979183441016476,0.9895790671217293,0.9918525390231113,0.989262444212916,0.9875093914350113,0.9903736542115263,0.9905942277499222,0.9915262932877297,0.9910087863090945,0.9845087604905033,0.9894391430618942,0.982708069245135,0.9877487856252418,0.9875989224417531,0.9924333896804315,0.9909609542861376,0.9916788538090359,0.9911901608325449,0.9904263693846973,0.9857947972101941,0.9892654228955958,0.9951465734808775,0.9864855116027414,0.9884717325853684,0.9882735971379628,0.9907748195592946
40,2002-5-16,0.9649532710280374,0.9941348154561577,0.97054821036825,0.9665860333284464,0.9535117447703634,0.9665281732878951,0.9674177572239168,0.9623379012232134,0.968443739579521,0.9643724505434911,0.9653827864954826,0.9654139184769699,0.9730777939275306,0.9631593925439164,0.9639156073475532,0.9715744608120667,0.9669881447032362,0.9652999330418687,0.9611258595177996,0.9671050598089822,0.9660814487645536,0.9606064382139148,0.9691174499026047,0.9670818029795131,0.971616840162043,0.9709035735541901,0.9679030247733255,0.9714753430931822,0.9645483427995676,0.9768567932731107,0.9643937942922811,0.971688858870449
41,2002-5-17,1.0052172323998356,1.0099734509545015,1.0120149159016325,1.016380803114375,1.0102706147661535,1.0050618238021638,1.0083537883616538,1.008712827129227,1.023682553012807,1.0123471882640587,1.0172068433323482,1.0141748675246025,1.0159201963565945,1.0111561775318525,1.0122524625047191,1.0102251737180052,1.0095320692237948,1.0169740492900277,1.0082183407102185,1.0121369501817747,1.0117769178516092,1.013854176575891,1.0096430053626504,1.0060639557836557,1.007256894049347,1.0168793493464108,1.0130120441365842,1.0144322696119092,1.0025019796808923,1.0220525530327256,1.007964092073643,1.011121500740606
42,2002-5-20,0.9879744764397905,0.9816548213466112,0.9820184056040945,0.9883103478293311,0.9776780298435036,0.9856406904771058,0.9816555712460494,0.9840986609398688,0.990278518396981,0.9831904359376886,0.9979662330115893,0.9857433428502118,0.9842923427017761,0.9825825932189883,0.9853783820438056,0.9899218562939421,0.9869341788760113,0.9886956347295779,0.9943299837197553,0.9812668740230829,0.9857274332010683,0.9839553034503349,0.9860564833322587,0.9844762906339763,0.9866387215090386,0.9883338852237703,0.9819706046078815,0.9842668778187075,0.9871431812643379,1.0002477086945754,0.9878329918032788,0.985972780319336
43,2002-5-21,1.0365984930032293,1.022343440068008,1.0364696724601368,1.0337850590766675,1.0379451544856682,1.031769868356899,1.0308668191968875,1.0325732899022801,1.041835804821473,1.033890949585268,1.027948502296694,1.041022243256034,1.0313912116617374,1.034343853072112,1.0364814066115562,1.0292119266458508,1.028471722151443,1.0383994967991963,1.0359981933152664,1.0347463013169644,1.031812963955001,1.0289283423201623,1.028175115659381,1.0272321428571427,1.0361656930430165,1.0310988548405111,1.0329303065429098,1.031479538300105,1.0269083108458965,1.0389718724746486,1.0326820851908367,1.0293749014334688
44,2002-5-22,0.9785747885436358,0.9896752913785217,0.989251034118579,0.9885586309306457,0.9676501530221882,0.9776292907908666,0.9834139599170698,0.9825566036269833,0.9871580788804071,0.9870036272630794,0.9869406507646801,0.9815518620890311,0.9920089662600797,0.9825923312161844,0.9866796135843042,0.9864655549977034,0.9865891097107772,0.9817593840983254,0.9862449317696298,0.9872103871870627,0.9855518553405475,0.9896116807508571,0.9890610466733976,0.9862870180666792,0.9880067654143816,0.9831948876465344,0.9834454173868169,0.9830959647338082,0.9761592917419633,0.9817091529506222,0.983456627972109,0.983897239065927
45,2002-5-23,1.0078543765928694,0.9877611605892567,1.0061505429915245,1.0073382747666775,1.0119097625460205,1.0034319080441991,1.0036893886156009,1.0065951271973874,0.998670909017681,1.009717151454363,1.0049740139655008,1.0066694456023344,1.0073217613311227,1.0037329644703359,1.0063169227922315,0.993015398609577,1.0112379704584094,1.003214346134326,1.003746435912738,1.0109942902146092,1.0040939501350854,1.0038396703502528,1.0006912460916464,1.0075852355435952,0.9999481247082014,1.0030761147738252,1.0045144094619358,1.0074245899660244,1.0066916897365785,0.9985432054591459,1.000589199964648,0.9988608331489357
