,Dates,006929.OF,004200.OF,050027.OF,002650.OF,100058.OF,100066.OF,006804.OF,004920.OF,000191.OF,002864.OF,270048.OF,006591.OF,006998.OF,040040.OF,040026.OF,000186.OF,000015.OF,004042.OF,004672.OF,006668.OF,006884.OF,004555.OF,004705.OF,003280.OF,003327.OF,006985.OF,110037.OF,000205.OF,000032.OF,007169.OF,005705.OF,217022.OF,161713.SZ,002920.OF,380005.OF
403,2021-3-8,1.0563856691981435,1.0758759486621166,1.0544247297977243,1.0594910656951297,1.0639040922349623,1.0614680430374928,1.0527870789836522,1.0675797975167536,1.0641534347701842,1.0446756072222654,1.0568726127166619,1.0543077079810501,1.0429340141243266,1.0554074595371203,1.0477427930558063,1.047223204958714,1.0530535268003407,1.0504823027404664,1.0464264239028942,1.0447495658595083,1.0566630658941387,1.0569506976158605,1.060067555953448,1.0709075547445246,1.0872804113327181,1.0380983094414233,1.0538479605478404,1.0503930242957862,1.0521653727727551,1.0541133710779265,1.0501912847496429,1.0836849520837306,1.0605497261535624,1.050775599166127,1.0521033648693725
404,2021-3-9,1.0565894072393702,1.0760815245675206,1.0547162199539273,1.0600746470470785,1.0638097031094509,1.061566798451808,1.0528855623399649,1.0676825823818767,1.0643423999134154,1.044773529000191,1.0568726127166619,1.0544103159790148,1.0431350224713654,1.055506818075446,1.0477427930558063,1.0466195611065023,1.0530535268003407,1.0502980552345391,1.0463301680672268,1.0448501581025904,1.0567612687813037,1.0569506976158605,1.0598754252461966,1.071100894160583,1.0871884456733356,1.0378934552644585,1.0538479605478404,1.0503930242957862,1.0521653727727551,1.0542175483730938,1.0502918987360188,1.0836849520837306,1.0605497261535624,1.050877012337602,1.0521033648693725
405,2021-3-10,1.056996883321824,1.0762871004729249,1.0552020412471395,1.0606582283990273,1.0638097031094509,1.0619617980045977,1.0530825290525905,1.0679909191651218,1.064720330199878,1.0448714507781167,1.0577607441806347,1.0546155319749437,1.043336030818404,1.0558049011419413,1.0477427930558063,1.046720169596804,1.0530535268003407,1.0505744308688156,1.046522679738562,1.0450513425887544,1.0570558774427983,1.057996150152497,1.0603557475380496,1.0714875729926996,1.0881081541762823,1.0384055956500242,1.0548086197948987,1.0503930242957862,1.0521653727727551,1.0544259128879114,1.0504931455415247,1.0843881858434314,1.0611754777136442,1.0510798476655052,1.0521033648693725
406,2021-3-11,1.0570987572738904,1.0763898884256269,1.055299206815644,1.0608545513233802,1.0643760566426872,1.0621592940969138,1.0531810124089032,1.0681964799893058,1.0650037743553893,1.044969381474237,1.0577607441806347,1.0548207479708724,1.0434365349919235,1.055904259680267,1.0477427930558063,1.046720169596804,1.0530535268003407,1.050758678374743,1.0466189355742295,1.0456548960472465,1.0570558774427983,1.057996150152497,1.0605478782453013,1.0716809124087578,1.0877402655841915,1.0393274345032129,1.0548086197948987,1.0503930242957862,1.0521653727727551,1.0544259128879114,1.0505937689442777,1.0843881858434314,1.0615926506194944,1.05118126083698,1.0521033648693725
407,2021-3-12,1.0570987572738904,1.076492676378329,1.0552020412471395,1.0608545513233802,1.0648480273104683,1.0623567975573875,1.053377979121529,1.068299264854429,1.0653817046418517,1.0451652339482829,1.0577607441806347,1.0550259737157797,1.0437380475124816,1.056003618218593,1.0477427930558063,1.0466195611065023,1.0530535268003407,1.0510350452582475,1.046811456582633,1.0464596339919023,1.057154080329963,1.0569506976158605,1.0604518084153998,1.0718742518248163,1.087556325613906,1.039634720711814,1.0548086197948987,1.0503930242957862,1.0521653727727551,1.0544259128879114,1.0506943923470307,1.0850914252147712,1.061801234472855,1.051384096164883,1.0521033648693725
408,2021-3-15,1.0575062333563443,1.0768010402364352,1.0556878625403519,1.0613453718820194,1.0654143808437047,1.0627517971101772,1.0536734291904672,1.0687103865027971,1.0654761836541313,1.0453610864223288,1.0577607441806347,1.055333797709673,1.0440395600330397,1.0563017012850882,1.0477427930558063,1.0466195611065023,1.053925983616861,1.051403540270102,1.0471002334267039,1.0469625952073125,1.057154080329963,1.0569506976158605,1.0606439391226514,1.0723576003649624,1.0874643599545235,1.0397371428571427,1.0548086197948987,1.0503930242957862,1.0521653727727551,1.0545301001075613,1.0507950157497836,1.0850914252147712,1.062322696705821,1.0515869314927864,1.0521033648693725
409,2021-3-16,1.0577099713975713,1.077006607272398,1.0556878625403519,1.0616398606844675,1.0660751360225647,1.0631468040311245,1.05377191254678,1.0689159473269811,1.0657596349283143,1.0454590082002544,1.0577607441806347,1.0554364057076375,1.0441400642065592,1.0564010598234137,1.0487359180278322,1.047021995067709,1.053925983616861,1.051864154659534,1.047292745098039,1.0471637796934765,1.0574486889914576,1.057996150152497,1.0607400000000013,1.0726476094890498,1.0877402655841915,1.0399419970341075,1.0548086197948987,1.0513225711222727,1.0521653727727551,1.0547384646223787,1.050996253138913,1.0857946589744718,1.0626355750854266,1.051688344664261,1.0530987300090322
410,2021-3-17,1.0578118453496375,1.0771093952251,1.0558821936773608,1.0616398606844675,1.0663583159192107,1.0636405516300722,1.0539688792594055,1.0691215081511654,1.0661375652147769,1.0455569388963748,1.0577607441806347,1.055539013705602,1.0442405683800786,1.0567985014282346,1.0487359180278322,1.0473238134490155,1.053925983616861,1.0521405215430386,1.0474852661064424,1.0473649641796405,1.0576450947657874,1.057996150152497,1.0616045837063577,1.072840948905108,1.087832239895094,1.0400444290657438,1.0557692860930292,1.0513225711222727,1.0521653727727551,1.0549468291371962,1.0512981233471719,1.0857946589744718,1.0630527427921477,1.0517897578357358,1.0530987300090322
411,2021-3-18,1.0577099713975713,1.077212183177802,1.0560765182650595,1.0617380265625627,1.0664527050447221,1.0636405516300722,1.0540673626157182,1.0692242841102262,1.0662320442270565,1.0457527913704208,1.0577607441806347,1.0556416217035662,1.044341072553598,1.056997225956404,1.0487359180278322,1.0473238134490155,1.053925983616861,1.0523247690489659,1.0475815219421099,1.0475661486658046,1.057841500540117,1.057996150152497,1.0631416025067157,1.0730342883211665,1.0880161798653794,1.0402492832427086,1.0557692860930292,1.0513225711222727,1.0521653727727551,1.0549468291371962,1.051398746749925,1.0857946589744718,1.063365621171753,1.0518911799921644,1.0530987300090322
412,2021-3-19,1.0579137094387983,1.077212183177802,1.0563680084212628,1.0619343583187535,1.0667358849413682,1.0640355585510193,1.0541658459720311,1.0694298449344106,1.0667044535257988,1.0458507131483463,1.058648868694678,1.0558468376994952,1.0444415767271176,1.057394667561225,1.0487359180278322,1.0475250304296186,1.0547984404333812,1.052969639695097,1.0477740429505134,1.0478679253950502,1.0580379063144467,1.0590415937826452,1.064006186213072,1.073130958029196,1.08838406845747,1.0405565595650024,1.0557692860930292,1.0513225711222727,1.0521653727727551,1.055259370947181,1.0515999841390542,1.0864978927341726,1.0640956672580797,1.0519925931636391,1.0530987300090322
413,2021-3-22,1.0583211855212522,1.0774177590832061,1.0569509952829794,1.0623270129992972,1.0673022447346607,1.064430558103809,1.0544612960409694,1.0697381817176557,1.067176869943213,1.0461444963185125,1.058648868694678,1.056257279440331,1.0448436033113913,1.0578914677043716,1.0487359180278322,1.047726247410222,1.0547984404333812,1.0533381259561794,1.0481590756302521,1.0478679253950502,1.0583325149759417,1.0590415937826452,1.0643904386750238,1.0735176368613126,1.0888439227089435,1.0410686999505685,1.0557692860930292,1.0513225711222727,1.0531124210243308,1.055676099976816,1.052103101152819,1.0872011264938735,1.0651385917240117,1.0523982638194456,1.0530987300090322
414,2021-3-23,1.0585249334253848,1.0777261229413122,1.0574368165761914,1.0627196676798412,1.067396640120228,1.0648255576565988,1.0546582627535948,1.070046527406963,1.067460314098724,1.0462424180964383,1.0595370001586508,1.05646249543626,1.0449441074849106,1.0580901922325412,1.0497290365055767,1.047927457301227,1.0556708972499014,1.0537066209680335,1.0483515966386554,1.0479685176381321,1.0585289207502715,1.0600870463192815,1.0644864995523737,1.0739081478102177,1.089487716930702,1.0412735541275335,1.0567299523911597,1.0522521249588634,1.0531124210243308,1.0558844644916336,1.0523043385419484,1.0872011264938735,1.0655557646298617,1.0526010901623952,1.0540941024145023
415,2021-3-24,1.0588305355557723,1.0779316988467162,1.0579226378694035,1.0628178247260986,1.0675854246313068,1.0653193126237042,1.0548552294662203,1.0703548641902079,1.0680272095284176,1.046438270570484,1.0595370001586508,1.0567703194301532,1.0453461241789883,1.0583882678475183,1.0497290365055767,1.0484304997527352,1.0556708972499014,1.054443610991742,1.048640364145658,1.0482702943673783,1.058823529411766,1.0600870463192815,1.06535108325873,1.0744939142335754,1.09114319396631,1.0406589915966387,1.0567299523911597,1.0522521249588634,1.0531124210243308,1.0561970063016184,1.0528074555557132,1.0879043602535743,1.0657643484832222,1.0528039254902983,1.0540941024145023
416,2021-3-25,1.0589324095078385,1.0780344867994183,1.0581169624571023,1.0630141564822895,1.0675854246313068,1.0656155641303358,1.054953712822533,1.070457649055331,1.0684996188271598,1.0465362012666044,1.0604251246726943,1.0569755451750604,1.0455471325260268,1.0587857169038568,1.0497290365055767,1.04863170964374,1.0556708972499014,1.0546278584976694,1.0488328851540616,1.0484714788535423,1.0590199351860956,1.0600870463192815,1.0659274664279332,1.0745915510948894,1.0915110739068805,1.0403517053880376,1.0567299523911597,1.0522521249588634,1.0531124210243308,1.0563011935212687,1.0529080695420894,1.0879043602535743,1.0664943945695486,1.0530067608182014,1.0551008748762094
417,2021-3-26,1.059034273596999,1.0780344867994183,1.0581169624571023,1.063112322360385,1.067868604527953,1.0657143121764938,1.054953712822533,1.070457649055331,1.068688583970391,1.04663412304453,1.0604251246726943,1.0570781531730247,1.0457481408730656,1.0587857169038568,1.0497290365055767,1.04863170964374,1.0556708972499014,1.0545357303693197,1.0491216619981325,1.0484714788535423,1.0590199351860956,1.0600870463192815,1.0660235273052832,1.0746891788321156,1.091419108247498,1.0407614137419674,1.0567299523911597,1.0522521249588634,1.0531124210243308,1.0561970063016184,1.0528074555557134,1.088607599624914,1.0667029784229094,1.0530067608182014,1.054094102414502
418,2021-3-29,1.0593398855902922,1.0782400627048225,1.0584084591626157,1.0634068111628334,1.068340568935678,1.0661093117292837,1.0551506795351586,1.070868770703699,1.0690665142568536,1.046829975518576,1.0604251246726943,1.0573859771669183,1.0459491492201043,1.0591831585086777,1.0507221614776028,1.048933535114645,1.0565433464814233,1.0549963447587514,1.049506694677871,1.0489744400689525,1.0592163409604254,1.0600870463192815,1.0663117188898847,1.0750796897810209,1.0917869881880684,1.0412735541275335,1.0576906116382179,1.0531816787954542,1.054059461985199,1.0563011935212687,1.0531093163475953,1.088607599624914,1.067229073079748,1.0533110093175795,1.0551008748762092
419,2021-3-30,1.0595436236315192,1.0783428506575246,1.0586027837503145,1.063701299965282,1.0684349580611894,1.0663068151897572,1.0552491628914713,1.0711771074869438,1.0693499584123647,1.0469279062146963,1.0604251246726943,1.0574885851648825,1.0460496533936237,1.0592825170470035,1.0507221614776028,1.0488329266243432,1.0565433464814233,1.0549042253811738,1.0496029505135385,1.0491756245551165,1.0592163409604254,1.0600870463192815,1.0665038495971364,1.0752749452554735,1.0917869881880684,1.042092970835393,1.0576906116382179,1.0531816787954542,1.054059461985199,1.0566137353312535,1.0533105631531012,1.088607599624914,1.067229073079748,1.0534124224890542,1.0551008748762092
420,2021-3-31,1.0597473616727462,1.0785484265629286,1.0588942804558281,1.063701299965282,1.0686237488323242,1.066504318650231,1.0553476462477842,1.071279892352067,1.0695389235555959,1.047025827992622,1.0604251246726943,1.057591193162847,1.0461501575671432,1.0595806001134986,1.0507221614776028,1.0490341436049464,1.0565433464814233,1.0554569678989552,1.049795471521942,1.0492762167981984,1.059412746734755,1.061132498855918,1.066792041181738,1.0753725729927,1.0923388167504444,1.041990538803757,1.0576906116382179,1.0531816787954542,1.054059461985199,1.056926287065721,1.0536124239449836,1.0893108333846149,1.0675447277941994,1.0535138446454828,1.0551008748762092
421,2021-4-1,1.0598492356248126,1.0787539935988915,1.0590886050435269,1.0638976228896349,1.0690957132400494,1.0668005627887054,1.0555446129604096,1.0714854531762512,1.069822367711107,1.047123758688742,1.0604251246726943,1.0576938011608115,1.0462506617406626,1.0596799586518242,1.0507221614776028,1.048832926624343,1.0565433464814233,1.0552727203930279,1.0500842483660129,1.0491756245551163,1.0597073553962495,1.061132498855918,1.0670802327663396,1.0755678284671526,1.0924307910613473,1.0434245180425112,1.0576906116382179,1.0531816787954542,1.054059461985199,1.0570304643608883,1.0538136707504895,1.0893108333846149,1.0677551625374573,1.0536152578169575,1.0551008748762092
422,2021-4-2,1.0599510997139734,1.0789595695042955,1.0591857706120313,1.0640939546458257,1.0691901023655608,1.0672943177558105,1.0557415796730352,1.0716910140004352,1.0700113328543381,1.047319611162788,1.0613132561366672,1.0578990269057187,1.0463511659141822,1.0598786757284757,1.0507221614776028,1.048832926624343,1.0574158032979437,1.0555490872765327,1.0502767600373482,1.0492762167981982,1.0599037611705793,1.061132498855918,1.0674644941808424,1.075763083941605,1.0925227567207298,1.0437318042511123,1.0576906116382179,1.0531816787954542,1.054059461985199,1.057343006170873,1.0541155409587484,1.0900140671443157,1.0679655972807154,1.0537166709884322,1.0561076473379165
423,2021-4-6,1.0602567117072668,1.0793707213151036,1.0594772607682346,1.0644866093263694,1.0696620730333417,1.0676893173086004,1.0560370297419734,1.0719993507836802,1.0704837421530802,1.0476133854147593,1.0613132561366672,1.0583094588975763,1.0467531826082597,1.060077400256645,1.0507221614776028,1.0489335351146445,1.0574158032979437,1.05573333478246,1.0509505695611576,1.049577993527444,1.060296572719239,1.061132498855918,1.0676566159355425,1.0762512226277365,1.0925227567207298,1.0441415126050422,1.0576906116382179,1.0541112256219407,1.054059461985199,1.0577597352005081,1.0546186485561362,1.0907173009040165,1.0685969067096186,1.0541223416442387,1.0561076473379165
424,2021-4-7,1.0603585757964271,1.0794735092678058,1.0596715919052433,1.0645847752044646,1.0698508575444203,1.0675905692624423,1.0561355130982861,1.0721021356488036,1.0705782282840317,1.0477113161108798,1.0613132561366672,1.0584120668955406,1.0468536867817793,1.0601767587949709,1.0507221614776028,1.049034143604946,1.0574158032979437,1.0556412154048822,1.0509505695611576,1.0494774012843622,1.060296572719239,1.061132498855918,1.0674644941808422,1.0763488503649628,1.0920629024692565,1.0448584972812656,1.0576906116382179,1.0541112256219407,1.054059461985199,1.0577597352005081,1.0546186485561362,1.0907173009040165,1.0687021266808123,1.0541223416442387,1.0561076473379165
425,2021-4-8,1.0603585757964271,1.0795762972205079,1.0595744263367388,1.0645847752044646,1.0699452466699315,1.0673930658019688,1.056233996454599,1.0721021356488036,1.0705782282840317,1.047809237888805,1.0613132561366672,1.058514674893505,1.0468536867817793,1.060077400256645,1.0507221614776028,1.0488329266243426,1.0574158032979437,1.0556412154048822,1.0509505695611576,1.0493768090412805,1.060296572719239,1.061132498855918,1.0676566159355423,1.0763488503649628,1.0921548767801592,1.0448584972812656,1.0576906186892903,1.0541112256219407,1.054059461985199,1.0579680997153258,1.0548198859452655,1.0907173009040165,1.0688073466520056,1.0541223416442387,1.0561076473379165
426,2021-4-9,1.0604604497484935,1.0796790851732099,1.0597687574737478,1.064682932250722,1.0702284265665778,1.0676893173086004,1.0563324798109117,1.0723076964729876,1.0708616724395428,1.048005090362851,1.0613132561366672,1.0586172828914695,1.0469541909552986,1.0602761247848143,1.0507221614776028,1.0491347520952474,1.0574158032979437,1.0561018297943139,1.0511430905695611,1.0495779935274445,1.0606893842678984,1.061132498855918,1.0680408773500454,1.0764464781021892,1.0928906453128204,1.0451657834898667,1.0586583149065307,1.0541112256219407,1.054059461985199,1.0582806514497933,1.0551217561535244,1.0907173009040165,1.0691230013664574,1.0541223416442387,1.0561076473379165
427,2021-4-12,1.0607660518788808,1.0799874490313162,1.0601588016522518,1.0649774298850083,1.0706060018487915,1.0678879186245342,1.0564309631672246,1.0727188181213558,1.0712396027260052,1.048200942836897,1.0622013806507107,1.0590277246323054,1.047356207649376,1.0605742003997916,1.0517152799553473,1.0496377874571574,1.0582882601144639,1.0569309391955999,1.0515281232492997,1.0500809547428547,1.0611803987037227,1.062190465009017,1.0687133213965987,1.0768369890510945,1.0937183795048646,1.0456779139891252,1.0586583149065307,1.0541112256219407,1.0550065029460676,1.0588059543204429,1.0556248637509127,1.0914205346637174,1.0695438760521025,1.0545280033150912,1.0561076473379165
428,2021-4-13,1.061275401913401,1.0802958128894224,1.0609389031078806,1.0652719186874564,1.0708891817454378,1.0685830305984598,1.05662792987985,1.0731299397697243,1.0719009771679788,1.0482988646148226,1.0630895121146835,1.0593355486261986,1.047557215996415,1.0610710079944559,1.0517152799553473,1.0504426482899722,1.0582882601144639,1.0579442961028132,1.0519131559290382,1.0504833237151827,1.061769616026712,1.062190465009017,1.069577905102955,1.0772274999999993,1.09528188222957,1.046087622343055,1.059626004072699,1.0550473899867883,1.0550065029460676,1.0594363276897052,1.0564298415565596,1.0921237740350571,1.0702804002530701,1.0547308386429943,1.057114427065434
429,2021-4-14,1.0615810139066943,1.0805013799253855,1.0612314411537416,1.0656645733680001,1.071361146153163,1.0687816319143935,1.0568248965924756,1.0735410614180922,1.0722789074544412,1.048397383911794,1.0630895121146835,1.0595425681831367,1.0481626245748092,1.0612697250711076,1.0527084049273732,1.050543256780274,1.0591607169309842,1.0580364154803907,1.0521056769374417,1.0506845082013467,1.0619660218010418,1.0632484222556273,1.069770026857655,1.0776180109489044,1.0954658308513754,1.0461900543746914,1.059626004072699,1.0550473899867883,1.0559673525059021,1.059646448837965,1.0567317023484417,1.0921237740350571,1.0705960549675217,1.0549336739708974,1.057114427065434
430,2021-4-15,1.0618866160370821,1.0807069558307896,1.0616214984308663,1.0659590621704484,1.0716443260498092,1.0690795412564518,1.0569233799487885,1.0737466222422765,1.0727513167531837,1.0484958942905704,1.0639836135679166,1.059749587740075,1.0482635243561755,1.0613690836094332,1.0527084049273732,1.050543256780274,1.0591607169309842,1.0578521679744637,1.052298188608777,1.0505839159582646,1.0622606304625366,1.0632484222556273,1.0699621575649068,1.0781061587591234,1.09528188222957,1.0464973306969851,1.059626004072699,1.0550473899867883,1.0559673525059021,1.059646448837965,1.0569329491539476,1.092827007794758,1.0709117096819734,1.0550350871423724,1.0581211995271413
431,2021-4-16,1.0619884899891483,1.0807069558307896,1.0618165237947734,1.0661553939266395,1.0720218950719667,1.0694767438883195,1.0570218633051012,1.0739521830664607,1.0729402818964149,1.0485944135875418,1.0639836135679166,1.059749587740075,1.0484653338091043,1.0615678081376025,1.0527084049273732,1.0507444666712789,1.0591607169309842,1.0581285436087404,1.0523944537815129,1.0507851004444286,1.0623588333497016,1.0632484222556273,1.0701542882721584,1.078301414233576,1.0958337107919462,1.0467021848739502,1.059626004072699,1.0550473899867883,1.0559673525059021,1.059646448837965,1.0570335725567006,1.0935302415544585,1.0712273643964247,1.055136500313847,1.0581211995271413
432,2021-4-19,1.0625997041128292,1.0811181076415977,1.0623040872045415,1.0664498827290878,1.0726826502508267,1.0699732545463114,1.0573173133740397,1.0743633047148289,1.073412698313829,1.0487914432632894,1.0648777219710788,1.06016363660293,1.0487680331532032,1.0619652497424232,1.0527084049273732,1.051046292142184,1.0591607169309842,1.0588655248816772,1.0527794864612516,1.0512880616598386,1.062948050672691,1.0632484222556273,1.0705385407341101,1.0787895529197076,1.0965694793246077,1.0472143153732085,1.06059370028994,1.0559835403314275,1.0559673525059021,1.0600666911344847,1.0575366801540886,1.0935302415544585,1.071858673825328,1.0555421709696535,1.0581211995271413
433,2021-4-20,1.0630071801952832,1.081426471499704,1.0625966252504022,1.0666462056534407,1.073249003784063,1.070271156520212,1.0575142800866653,1.074877202322258,1.0737906214816197,1.048889953642066,1.0648777219710788,1.060370656159868,1.0488689329345695,1.0622633328089184,1.053608927943015,1.0512475091227873,1.0600331737475046,1.059141900515954,1.0530682633053225,1.0514892363407349,1.0633408622213503,1.0632484222556273,1.0707306714413618,1.0790824361313864,1.0968453936057958,1.0481361641127045,1.06059370028994,1.0559835403314275,1.0569281947750295,1.0605919940051347,1.0580397877514764,1.0942334753141594,1.0721743285397798,1.0556435841411282,1.0591279792546586
434,2021-4-21,1.0633127921885763,1.08173483535781,1.0627916506143094,1.0667443715315361,1.0734377945551978,1.0705690584941128,1.0577112467992906,1.0752883239706261,1.0740740727558025,1.048988472939037,1.0657718234243116,1.0605776854657847,1.0490707423874983,1.0625614158754135,1.053608927943015,1.0513481176130892,1.0600331737475046,1.0593261480218812,1.05316451914099,1.051589828583817,1.06353726799568,1.0632484222556273,1.070826732318712,1.079375319343065,1.0969373592651783,1.048238586258033,1.06059370028994,1.0559835403314275,1.0569281947750295,1.0611172968757843,1.0584422813624885,1.0942334753141594,1.0724899832542312,1.0558464194690316,1.0591279792546586
435,2021-4-22,1.0635165302298033,1.081940411263214,1.0629866759782165,1.06713702621208,1.0737209744518441,1.0706683591520796,1.0579082135119162,1.0754938847948101,1.0743575169113138,1.0490869833178134,1.0657718234243116,1.060784705022723,1.0492725419502311,1.0626607744137393,1.053608927943015,1.0512475091227875,1.0600331737475046,1.0593261480218812,1.0533570401493935,1.051791013069981,1.0637336737700098,1.0632484222556273,1.0706346105640119,1.079668202554744,1.0966614536355104,1.049160434997529,1.06059370028994,1.0569196976861708,1.0569281947750295,1.0612223673743968,1.0586435281679942,1.0942334753141594,1.0728056379686828,1.0558464194690316,1.0591279792546586
436,2021-4-23,1.0637202682710303,1.082145978299177,1.0630841886601703,1.0672351920901755,1.0738153635773553,1.0707676598100464,1.0580066968682291,1.0756994456189943,1.0746409610668246,1.049284012993561,1.0666659248775447,1.0609917245796614,1.0499788503099916,1.062760132952065,1.053608927943015,1.051146900632486,1.0600331737475046,1.0590497723876044,1.0535495518207287,1.0518916053130631,1.0638318766571748,1.0632484222556273,1.070826732318712,1.0798634580291968,1.096201599384037,1.050799268413248,1.06059370028994,1.0569196976861708,1.0578890370441572,1.061327427948527,1.0586435281679942,1.0949367090738602,1.0730160779110696,1.0560492547969347,1.0591279792546586
437,2021-4-26,1.0639240063122573,1.082351554204581,1.0630841886601703,1.0673333579682711,1.0739097589629225,1.0706683591520796,1.05840063029348,1.0759050064431783,1.074829926210056,1.0494810515875033,1.0657718234243119,1.061198753885578,1.0503824593256532,1.062760132952065,1.053608927943015,1.0506438652705763,1.0600331737475046,1.0582206629863184,1.0538383286647997,1.0517910130699812,1.063635470882845,1.0632484222556273,1.0706346105640119,1.0801563412408757,1.0951899165701873,1.0500822738507174,1.0615613965071804,1.0569196976861708,1.0569281947750295,1.0611172968757845,1.0582410345569824,1.0949367090738602,1.0730160779110696,1.0562520811398841,1.060134751716366
438,2021-4-27,1.064127744353484,1.082454342157283,1.0629866759782165,1.0672351920901757,1.0737209744518437,1.0706683591520796,1.0584991136497928,1.0760077913083015,1.0747354471977764,1.04957956196628,1.0657718234243119,1.061198753885578,1.0504833591070193,1.062859491490391,1.053608927943015,1.0506438652705763,1.0600331737475046,1.0580364154803914,1.0538383286647997,1.0517910130699812,1.0635372679956803,1.0632484222556273,1.07034641897941,1.0802539689781019,1.0948220279780967,1.0497749975284238,1.0615613965071804,1.0569196976861708,1.0569281947750295,1.061222367374397,1.0582410345569824,1.0949367090738602,1.0730160779110696,1.0563535032963125,1.0591279792546584
439,2021-4-28,1.0642296183055504,1.082659918062687,1.0631817013421239,1.0674315150145288,1.074004148088434,1.0708669678361706,1.0586960803624181,1.0762133521324857,1.0749244123410076,1.0496780812632511,1.066665924877545,1.061302258789558,1.0505842588883858,1.0630582160185604,1.053608927943015,1.0507444666712797,1.0600331737475046,1.0583127911146681,1.0540308496732032,1.0518916053130634,1.063635470882845,1.0632484222556273,1.0705385407341101,1.0803515967153283,1.0955577965107581,1.0500822738507174,1.0615613965071804,1.0569196976861708,1.0578890370441572,1.0616426096709168,1.058542904765241,1.0949367090738602,1.0730160779110696,1.0564549164677872,1.0601347517163657
440,2021-4-29,1.0644333563467772,1.082865493968091,1.0634742393879846,1.067529680892624,1.0742873279850802,1.0711648698100715,1.0587945637187308,1.0765216889157307,1.075113377484239,1.0497765916420276,1.066665924877545,1.0615092880954748,1.050685158669752,1.0633562990850554,1.053608927943015,1.050945683651883,1.0609056229790268,1.0585891579981728,1.0542233613445382,1.0518916053130634,1.0638318766571748,1.0643063795022376,1.0709228021486132,1.0805468521897807,1.0957417451325637,1.0503895600593187,1.0615613965071804,1.0578558550409143,1.0578890370441572,1.0619577913933067,1.0588447655571234,1.0956399484452,1.0732265126543277,1.0566577517956905,1.0601347517163657
441,2021-4-30,1.064535220435938,1.082968281920793,1.0637667774338453,1.0676278467707192,1.074476118756215,1.071462771783972,1.0588930470750435,1.076727249739915,1.07539682163975,1.0498751109389988,1.066665924877545,1.0616127929994545,1.0507860584511184,1.0636543821515503,1.053608927943015,1.0512475091227877,1.0609056229790268,1.0593261480218814,1.0544158823529415,1.0520927897992274,1.0640282824315046,1.0643063795022376,1.071210993733215,1.0807421076642332,1.0965694793246077,1.0505944142362835,1.0615613965071804,1.0578558550409143,1.0578890370441572,1.0620628519674367,1.0591466357653823,1.0956399484452,1.0733317326255214,1.0567591649671653,1.0601347517163657
442,2021-5-6,1.0653501824637512,1.083687797589707,1.0647419042533812,1.068020501451263,1.075420047571665,1.0720585830999305,1.0593854638566076,1.0774467170775905,1.076152682212675,1.0503676806692706,1.0675600332807071,1.0622338614192475,1.0513914670295128,1.0643498993713487,1.0546095018556378,1.0520523699556026,1.061778079795547,1.0605237524350215,1.0551859477124186,1.0528975277438835,1.064715702641659,1.065364336748848,1.0720755684870198,1.0816207664233575,1.0972132735463664,1.051823539298073,1.062529092724421,1.0587920123956576,1.0588498866039917,1.0627982759863461,1.0600522275574054,1.0963431822049008,1.0743839167400697,1.0572662487944464,1.0611415314438832
443,2021-5-7,1.0655539205049782,1.08389336462567,1.0648394169353348,1.0682168243756158,1.075608832082744,1.0722571844158644,1.0594839472129205,1.0776522779017745,1.076436126368186,1.050466199966242,1.0675600332807071,1.062337376072206,1.051492366810879,1.0644492653611923,1.0546095018556378,1.052152971356306,1.061778079795547,1.0605237524350215,1.0552822035480862,1.0531993044731296,1.0649121084159887,1.065364336748848,1.0722676991942712,1.0817183941605837,1.097121307886984,1.0520283934750378,1.062529092724421,1.0587920123956576,1.0588498866039917,1.0631134676332188,1.060253474362911,1.0970464159646016,1.0745943514833278,1.0574690841223497,1.0611415314438832
444,2021-5-10,1.06626699871782,1.0844073043891802,1.0655220057090098,1.0686094790561596,1.0762695810015477,1.072654387047732,1.0598778806381715,1.0781661755092036,1.0769085356669281,1.0507617400207663,1.0675600332807071,1.0628549298390408,1.0519968756079068,1.064946065504339,1.055610082262542,1.0526560138078143,1.062650536612067,1.061260733707958,1.0557635014005604,1.0540040424177857,1.0655995286261428,1.0664222939954584,1.0730362130707263,1.0824994160583938,1.0977651021087427,1.0566376075135944,1.063496788941662,1.0597281627402968,1.0597146446462065,1.0635337099297384,1.0607565819602993,1.0970464159646016,1.0752256609122308,1.0578747457932025,1.0621483039055908
445,2021-5-11,1.066572610711113,1.0847156682472865,1.0659120564368243,1.0690021337367033,1.0765527608981937,1.0729522963897902,1.060074847350797,1.078474521198511,1.0772864659533907,1.0508602593177376,1.0684541347339402,1.0630619591449575,1.0521986751706396,1.0652441485708342,1.055610082262542,1.0529578321891209,1.062650536612067,1.0618134762257396,1.0560522782446315,1.0542052269039497,1.0659923401748024,1.067480251242069,1.0734204655326778,1.0828899270072991,1.098224956360216,1.0527453781512612,1.063496788941662,1.0597281627402968,1.0600989815538575,1.0638488916521283,1.0612596989740641,1.0977496497243024,1.0757517503699405,1.0580775811211058,1.0621483039055908
