,PairsTrading
2017-10-27,0.0
2017-10-30,0.0
2017-10-31,0.013605953991555397
2017-11-01,-0.001347820841908709
2017-11-02,0.002011056755906885
2017-11-03,0.018948719170044898
2017-11-06,0.016979125736795497
2017-11-07,0.0
2017-11-08,0.0
2017-11-09,0.0
2017-11-10,4.297832392530232e-05
2017-11-13,0.012745010546784785
2017-11-14,0.0
2017-11-15,0.0
2017-11-16,0.0
2017-11-17,-0.015765807169329793
2017-11-20,0.022835809421548725
2017-11-21,-4.294659553893965e-05
2017-11-22,-0.005926029576762665
2017-11-23,0.012966412118954551
2017-11-24,0.002315466020958945
2017-11-27,-0.0030275822069883436
2017-11-28,0.006508476625820511
2017-11-29,0.0022530991726829874
2017-11-30,0.00790960451977396
2017-12-01,0.0
2017-12-04,-0.0036346763591369458
