,PairsTrading
2020-11-27,-0.0007414778665637551
2020-11-30,0.004693089716203932
2020-12-01,0.0007031118616778187
2020-12-02,0.0
2020-12-03,0.0
2020-12-04,0.0
2020-12-07,0.0
2020-12-08,-0.0032775659203877483
2020-12-09,0.0039526181059534315
2020-12-10,-0.0029548807638108965
2020-12-11,0.00041370502023957423
2020-12-14,-0.014060469913549978
2020-12-15,-0.00542521755103606
2020-12-16,-0.0010390840349460695
2020-12-17,-0.003382101791253561
2020-12-18,-0.0005704219703097091
2020-12-21,-0.00831905553450002
2020-12-22,0.00016702346475865049
2020-12-23,-0.0002821872410269932
2020-12-24,0.0019239364144731652
2020-12-25,-0.005327136444042563
2020-12-28,-0.003909195919176073
2020-12-29,0.009384659112825933
2020-12-30,-0.0013704207563653703
2020-12-31,-0.00036435739748911676
2021-01-04,-0.003071224806972417
2021-01-05,-0.002408658698927507
2021-01-06,0.0001703810955932416
2021-01-07,-0.008179666511725792
2021-01-08,0.007771445222519236
2021-01-11,0.005391308292632152
2021-01-12,-0.004026564091022134
2021-01-13,-0.0006622134371075256
2021-01-14,0.004353433040355037
2021-01-15,0.00271791435776432
2021-01-18,-0.0016248731292528937
2021-01-19,0.0044549488671766085
2021-01-20,-0.0027106285115172666
2021-01-21,-0.0005012505645089296
2021-01-22,0.0008260135575578111
2021-01-25,0.00495106094660704
2021-01-26,0.0006271332823141176
2021-01-27,0.0006826029221927155
2021-01-28,0.0026688194762533226
2021-01-29,0.007816904882724407
2021-02-01,0.0
2021-02-02,0.0
2021-02-03,0.0003244005903854097
2021-02-04,-0.00633227541331377
2021-02-05,-0.003319410313196325
2021-02-08,0.00017843531976025062
2021-02-09,0.0008201692906626978
2021-02-10,-0.0032052165845845026
2021-02-18,0.009380329305369452
2021-02-19,0.0008855270456909203
2021-02-22,0.0002665206082058946
2021-02-23,-0.002035275528387226
2021-02-24,-0.00695882070826781
2021-02-25,0.03624273509443232
2021-02-26,0.0014532930134716904
2021-03-01,0.0075347558839952145
2021-03-02,0.0
2021-03-03,0.0
2021-03-04,-0.010782605158153269
2021-03-05,0.0005143700176413746
2021-03-08,-0.009994087671716223
2021-03-09,-0.0015861255929603413
2021-03-10,0.004140645105856877
2021-03-11,-0.003092607958918525
2021-03-12,-0.0026316775750862553
2021-03-15,-0.0048371524599575
2021-03-16,-0.0010385546637079746
2021-03-17,0.004392894363025535
2021-03-18,-0.002794844844172306
2021-03-19,0.0014430281362603214
2021-03-22,-0.0032431139042003454
2021-03-23,0.005212075227431834
2021-03-24,0.00297138053433349
2021-03-25,0.0059006856774144745
2021-03-26,0.0003654367849078577
2021-03-29,-0.00662207602486331
2021-03-30,-0.0010258590851646154
2021-03-31,-0.0026988264012237084
2021-04-01,-0.0005583314309802745
2021-04-02,-0.0033885531000513724
2021-04-06,0.00034645476317668455
2021-04-07,0.00607631267342118
2021-04-08,-0.008712683681003197
2021-04-09,-0.005056222643303188
2021-04-12,-0.0016307717549580159
2021-04-13,-0.00024390259248863178
2021-04-14,0.0004638931398660562
2021-04-15,0.003179519701462352
2021-04-16,-0.0037297313893280837
2021-04-19,0.0
2021-04-20,0.0
2021-04-21,0.0
2021-04-22,0.0
2021-04-23,0.0
2021-04-26,0.0
2021-04-27,0.0
2021-04-28,0.0
2021-04-29,0.0
2021-04-30,0.0
2021-05-06,0.00937720286021354
2021-05-07,0.011436370448968308
2021-05-10,-0.01626556912964705
2021-05-11,0.00754203610543383
2021-05-12,-0.0013327778308470373
2021-05-13,0.0031944932455695574
2021-05-14,0.00905404832778789
2021-05-17,-0.00798923126216966
2021-05-18,0.004515056269545162
2021-05-19,-0.004267388143896192
2021-05-20,0.000591160305537501
2021-05-21,-0.0009485029718120555
2021-05-24,0.0009613964254214421
2021-05-25,0.0030537479660277533
2021-05-26,0.007507196428703039
2021-05-27,0.0010284325194239163
2021-05-28,-0.004892223332586154
2021-05-31,-0.024647416789856824
2021-06-01,0.0014210607213246775
2021-06-02,0.0018124059115901536
2021-06-03,0.0033144270180275326
2021-06-04,-0.0020937484001710693
2021-06-07,0.0034636949902040193
2021-06-08,0.0031163899711026954
2021-06-09,-0.0007624054642477729
2021-06-10,9.295125638220103e-05
2021-06-11,-3.359372328309851e-05
2021-06-15,0.001973413991160883
2021-06-16,0.013369727412952365
2021-06-17,0.0
2021-06-18,-0.006602215403143985
2021-06-21,-0.003603822270017515
2021-06-22,0.0007009622452224251
