,PairsTrading
2021-05-10,0.0233432893763
2021-05-11,-0.08204243081045295
2021-05-12,0.02856415117572224
2021-05-13,-0.041346784210210374
2021-05-14,-0.026385039707079283
2021-05-15,0.04275635904985586
2021-05-16,0.006471369125477577
2021-05-17,0.045323934123129184
2021-05-18,0.0
2021-05-19,0.0
2021-05-20,0.028794642073299404
2021-05-21,-0.02073562211212787
2021-05-22,-0.014813858726326457
2021-05-23,-0.08958765316240158
2021-05-24,0.13369807634076014
2021-05-25,0.001947591966574791
2021-05-26,0.031660931539743475
2021-05-27,0.0
2021-05-28,0.0
2021-05-29,0.0
2021-05-30,0.0
2021-05-31,0.0
2021-06-01,0.0
2021-06-02,0.0
2021-06-03,0.0
2021-06-04,0.0
2021-06-05,0.0
2021-06-06,0.0
2021-06-07,0.0
2021-06-08,0.0
2021-06-09,0.0
2021-06-10,0.0
2021-06-11,0.0
2021-06-12,0.0
2021-06-13,0.0
2021-06-14,0.0
2021-06-15,0.0
2021-06-16,0.0
2021-06-17,0.0
2021-06-18,0.0
2021-06-19,0.0
2021-06-20,0.0
2021-06-21,0.0
2021-06-22,0.0
2021-06-23,0.0
2021-06-24,0.0
2021-06-25,0.0
2021-06-26,0.0
2021-06-27,0.0
2021-06-28,0.0
2021-06-29,0.0
2021-06-30,0.0
2021-07-01,0.0
2021-07-02,0.0
2021-07-03,0.0
2021-07-04,0.0
2021-07-05,0.0
2021-07-06,0.0
2021-07-07,0.0
2021-07-08,0.0
2021-07-09,0.0
2021-07-10,0.0
2021-07-11,0.0
2021-07-12,0.0
2021-07-13,0.0
2021-07-14,0.0
2021-07-15,0.0
2021-07-16,0.0
2021-07-17,0.0
2021-07-18,0.0
2021-07-19,0.0
2021-07-20,0.0
2021-07-21,0.0
2021-07-22,0.0
2021-07-23,0.0
2021-07-24,0.0
2021-07-25,0.0
2021-07-26,0.0
2021-07-27,0.0
2021-07-28,0.0
2021-07-29,0.0
2021-07-30,0.0
2021-07-31,0.0
2021-08-01,0.0
2021-08-02,0.0
2021-08-03,0.0
2021-08-04,0.0
2021-08-05,0.0
2021-08-06,0.0
2021-08-07,0.0
2021-08-08,0.0
2021-08-09,0.0
2021-08-10,0.0
2021-08-11,0.004983858002366226
2021-08-12,-2.42357697905482e-05
2021-08-13,0.023465429669869864
2021-08-14,0.003544425309891963
2021-08-15,-0.0030641530742134826
2021-08-16,0.03444144977446162
2021-08-17,0.0017775608222013184
2021-08-18,0.0
2021-08-19,-0.019477458788555446
2021-08-20,0.010965114080734056
2021-08-21,-0.03855615321685453
2021-08-22,0.00811684940847442
2021-08-23,0.023361923822440844
2021-08-24,0.010821761179972892
