,PairsTrading
2021-08-25,4.1023302258857974e-05
2021-08-26,0.0001510193588305786
2021-08-27,-6.40525510044454e-05
2021-08-30,-1.8890940181259808e-05
2021-08-31,-4.431938834759119e-05
2021-09-01,-4.3086673533809794e-05
2021-09-02,-2.0107153930304378e-05
2021-09-03,-2.0107665960333865e-05
2021-09-06,-4.020795258680154e-05
2021-09-07,0.0002543650758854432
2021-09-08,4.591789879698771e-05
2021-09-09,2.459462556059222e-06
2021-09-10,-4.591789879704322e-05
2021-09-13,4.930630649657708e-06
2021-09-14,-2.462286092963506e-06
2021-09-15,4.837221694375948e-05
2021-09-16,0.0
2021-09-17,0.0
2021-09-22,0.0
2021-09-23,0.0
2021-09-24,0.0
2021-09-27,0.0
2021-09-28,0.0
2021-09-29,0.0
2021-09-30,0.00017238468182378952
2021-10-08,0.0
2021-10-11,5.374449268435999e-05
2021-10-12,5.176782943860925e-05
2021-10-13,-0.00019282166411915824
2021-10-14,2.5915135532961202e-05
2021-10-15,6.943122088180301e-05
2021-10-18,-0.00015915055466525496
2021-10-19,6.239549785939472e-05
2021-10-20,6.707475552414355e-05
2021-10-21,2.6998010691503524e-05
2021-10-22,-2.9012011166525583e-05
2021-10-25,0.0001021753304911166
2021-10-26,-2.3929021354118785e-05
2021-10-27,-7.497140659407098e-05
2021-10-28,-6.025047153250067e-05
2021-10-29,-7.637428479023711e-05
2021-11-01,1.5944925469302262e-05
2021-11-02,6.027553533246206e-05
2021-11-03,-0.00010581960646690221
2021-11-04,-4.345839811648044e-05
2021-11-05,5.237916506454569e-07
2021-11-08,2.940916920983009e-05
2021-11-09,2.3218118498702367e-05
2021-11-10,9.04668881606119e-05
2021-11-11,1.4286584520073479e-05
2021-11-12,-5.860338372972359e-05
2021-11-15,-9.669435022226686e-05
2021-11-16,-7.235508104893225e-05
2021-11-17,7.394278661291644e-05
2021-11-18,-0.00014416374124100645
2021-11-19,-4.346701376933826e-05
2021-11-22,-2.6266971706934137e-05
2021-11-23,-2.114386640839072e-05
2021-11-24,-5.4529688357840556e-05
2021-11-25,3.3374310096090376e-06
2021-11-26,2.2636659731123387e-05
2021-11-29,-3.0718721877293076e-05
2021-11-30,4.631933266676658e-05
2021-12-01,-2.2014263601349837e-05
2021-12-02,1.2300891619160259e-05
2021-12-03,4.7167286387761465e-07
2021-12-06,-8.388849267834675e-05
2021-12-07,4.8789800889112445e-05
2021-12-08,-1.5184645286677363e-05
2021-12-09,-1.518326197202935e-05
2021-12-10,0.00010466106073540406
2021-12-13,-0.0002258477429646355
2021-12-14,0.0
2021-12-15,0.0
2021-12-16,0.0
2021-12-17,-0.00018099690062767237
2021-12-20,0.0
2021-12-21,-6.252607185203152e-05
2021-12-22,-0.00016433849516417354
2021-12-23,-0.00020535718939285186
2021-12-24,-0.0001231612237809765
2021-12-27,0.00022721802776504152
2021-12-28,-0.00010806870701418614
2021-12-29,6.422596341204567e-05
2021-12-30,0.00018561039760489617
2021-12-31,-0.0002868162056893775
2022-01-04,6.70584184619405e-05
2022-01-05,-1.3807209257560293e-05
2022-01-06,-3.1317273636033427e-06
2022-01-07,-2.0481066371785817e-05
2022-01-10,-0.00011939364316604362
2022-01-11,9.513960622997696e-05
2022-01-12,-3.001190358931094e-05
2022-01-13,-4.555794779104172e-05
2022-01-14,-2.297978220017205e-05
2022-01-17,-7.3307565044422596e-06
2022-01-18,-0.00027677937418779663
2022-01-19,-0.00016825399236741756
2022-01-20,2.636721276816356e-05
2022-01-21,-4.482175876452388e-05
2022-01-24,-8.914788384895012e-05
2022-01-25,0.00014334064744569996
2022-01-26,9.003428674586589e-05
2022-01-27,-1.519008260675303e-06
2022-01-28,-2.2585468525571084e-05
2022-02-07,-9.5799305314892e-05
2022-02-08,4.876413249921274e-05
2022-02-09,0.0
2022-02-10,0.0
2022-02-11,0.0
2022-02-14,0.0
2022-02-15,0.0
2022-02-16,0.00013837643899922147
2022-02-17,5.388425739161207e-06
2022-02-18,-4.492569564518156e-05
2022-02-21,0.00021614089857741048
2022-02-22,0.0
2022-02-23,0.0
2022-02-24,0.0
2022-02-25,0.0
2022-02-28,0.00013486742628099346
2022-03-01,0.0
2022-03-02,0.0001713558320806663
2022-03-03,0.0
2022-03-04,0.0001846611622684513
2022-03-07,4.75940450120708e-05
2022-03-08,2.1431891607054387e-05
2022-03-09,7.956073280623865e-05
2022-03-10,-5.6240995678857875e-05
2022-03-11,-0.0009137712277494936
2022-03-14,0.0
2022-03-15,-0.0003685111938045993
2022-03-16,0.0
2022-03-17,0.0
2022-03-18,0.0
2022-03-21,0.0
2022-03-22,0.0
2022-03-23,0.0
2022-03-24,0.0
2022-03-25,0.0
2022-03-28,0.0
2022-03-29,0.0
2022-03-30,0.0
2022-03-31,-8.654057225854217e-05
2022-04-01,3.178269106784981e-05
2022-04-06,-5.156785543880549e-05
2022-04-07,-0.00017374480127085867
2022-04-08,6.657462719095175e-05
2022-04-11,0.00011166777313537102
2022-04-12,0.00012316410360946328
2022-04-13,3.79350245608423e-05
2022-04-14,3.271708199215073e-05
2022-04-15,0.00012172619761718906
2022-04-18,0.0
2022-04-19,0.0
2022-04-20,0.0
2022-04-21,0.0
2022-04-22,0.0
2022-04-25,0.0
2022-04-26,0.0
2022-04-27,0.0
2022-04-28,0.0
2022-04-29,0.0
2022-05-05,0.0
2022-05-06,0.0
2022-05-09,0.0001837576355046
2022-05-10,0.0
2022-05-11,0.0
2022-05-12,0.0
2022-05-13,0.0
2022-05-16,0.0
2022-05-17,0.0
2022-05-18,0.0
2022-05-19,5.629402621387669e-06
2022-05-20,-9.330045095090611e-05
2022-05-23,-8.763516460952303e-05
2022-05-24,-4.4731821318699794e-05
2022-05-25,-4.850302867404066e-05
2022-05-26,-3.901761883684518e-05
2022-05-27,-0.00017342963085198448
2022-05-30,0.000197648850964377
2022-05-31,-5.716358808416366e-06
2022-06-01,4.468070355251319e-05
2022-06-02,4.544760260422054e-05
2022-06-06,-3.0427766939400414e-06
2022-06-07,4.446493664139739e-05
2022-06-08,0.0
2022-06-09,0.0
2022-06-10,0.0
2022-06-13,0.0
2022-06-14,0.0
2022-06-15,0.0
2022-06-16,0.0
